,flushes,l0compactions,other_compactions,read,write,qps
554,0.0,0.0,0.0,0.0,0.0,55635
555,0.0,0.0,0.0,0.0,0.0,59164
556,0.0,0.0,0.0,0.0,0.0,60771
557,0.0,0.0,0.0,0.0,0.0,60027
558,0.0,0.0,0.0,0.0,0.0,45803
559,0.0,0.0,0.0,0.0,0.0,52793
560,0.0,0.0,0.0,0.0,0.0,51756
561,0.0,0.0,0.0,0.0,0.0,45331
562,0.0,0.0,0.0,0.0,0.0,50166
563,0.0,0.0,0.0,0.0,0.0,45165
564,1.0,0.0,0.0,0.0,259.86,47392
565,1.0,0.0,0.0,0.0,259.86,26714
566,0.0,0.0,0.0,0.0,0.0,29571
567,0.0,0.0,0.0,0.0,0.0,33698
568,0.0,0.0,0.0,0.0,0.0,33268
569,0.0,0.0,0.0,0.0,0.0,31947
570,0.0,0.0,0.0,0.0,0.0,30329
571,0.0,0.0,0.0,0.0,0.0,37157
572,0.0,0.0,0.0,0.0,0.0,37134
573,0.0,0.0,0.0,0.0,0.0,40443
574,0.0,0.0,0.0,0.0,0.0,36441
575,0.0,0.0,0.0,0.0,0.0,46220
576,0.0,0.0,0.0,0.0,0.0,41109
577,0.0,0.0,0.0,0.0,0.0,38044
578,0.0,0.0,0.0,0.0,0.0,36023
579,0.0,0.0,0.0,0.0,0.0,36755
580,0.0,0.0,0.0,0.0,0.0,32422
581,0.0,0.0,0.0,0.0,0.0,43145
582,0.0,0.0,0.0,0.0,0.0,39336
583,1.0,0.0,0.0,0.0,263.33,35691
584,0.0,0.0,0.0,0.0,0.0,25175
585,0.0,0.0,0.0,0.0,0.0,27576
586,0.0,0.0,0.0,0.0,0.0,27035
587,0.0,0.0,0.0,0.0,0.0,24864
588,0.0,0.0,0.0,0.0,0.0,23116
589,0.0,0.0,0.0,0.0,0.0,34572
590,0.0,0.0,0.0,0.0,0.0,28049
591,0.0,0.0,0.0,0.0,0.0,25814
592,0.0,0.0,0.0,0.0,0.0,27937
593,0.0,0.0,0.0,0.0,0.0,27470
594,0.0,0.0,0.0,0.0,0.0,32139
595,0.0,0.0,0.0,0.0,0.0,26828
596,0.0,0.0,0.0,0.0,0.0,26251
597,0.0,0.0,0.0,0.0,0.0,27436
598,0.0,0.0,0.0,0.0,0.0,29274
599,0.0,0.0,0.0,0.0,0.0,25285
600,0.0,0.0,0.0,0.0,0.0,24780
601,0.0,0.0,0.0,0.0,0.0,24154
602,0.0,0.0,0.0,0.0,0.0,26041
603,0.0,0.0,0.0,0.0,0.0,24043
604,0.0,0.0,0.0,0.0,0.0,32737
605,0.0,0.0,0.0,0.0,0.0,28786
606,0.0,0.0,0.0,0.0,0.0,29550
607,0.0,0.0,0.0,0.0,0.0,25256
608,1.0,0.0,0.0,0.0,250.22,26569
609,1.0,1.0,0.0,119.75,365.1,18552
610,0.0,1.0,0.0,119.75,114.88,20458
611,0.0,1.0,0.0,119.75,114.88,23676
612,0.0,1.0,1.0,272.18,245.2,23602
613,0.0,0.0,2.0,336.52,290.0,26468
614,0.0,0.0,1.0,184.09,159.68,30208
615,0.0,0.0,0.0,0.0,0.0,35132
616,0.0,0.0,0.0,0.0,0.0,49642
617,0.0,0.0,0.0,0.0,0.0,40510
618,0.0,0.0,0.0,0.0,0.0,52436
619,0.0,0.0,0.0,0.0,0.0,56920
620,0.0,0.0,0.0,0.0,0.0,62948
621,0.0,0.0,0.0,0.0,0.0,75868
622,0.0,0.0,0.0,0.0,0.0,81012
623,0.0,0.0,0.0,0.0,0.0,84134
624,1.0,0.0,0.0,0.0,258.72,43535
625,0.0,0.0,0.0,0.0,0.0,34611
626,0.0,0.0,0.0,0.0,0.0,38073
627,0.0,0.0,0.0,0.0,0.0,46742
628,0.0,0.0,0.0,0.0,0.0,49359
629,0.0,0.0,0.0,0.0,0.0,46873
630,0.0,0.0,0.0,0.0,0.0,49097
631,0.0,0.0,0.0,0.0,0.0,67574
632,0.0,0.0,0.0,0.0,0.0,53427
633,0.0,0.0,0.0,0.0,0.0,50414
634,0.0,0.0,0.0,0.0,0.0,46748
635,0.0,0.0,0.0,0.0,0.0,55900
636,0.0,0.0,0.0,0.0,0.0,51851
637,0.0,0.0,0.0,0.0,0.0,51875
638,1.0,0.0,0.0,0.0,233.41,34308
639,0.0,0.0,0.0,0.0,0.0,28106
640,0.0,0.0,0.0,0.0,0.0,30034
641,0.0,0.0,0.0,0.0,0.0,33369
642,0.0,0.0,0.0,0.0,0.0,37129
643,0.0,0.0,0.0,0.0,0.0,36169
644,0.0,0.0,0.0,0.0,0.0,37907
645,0.0,0.0,0.0,0.0,0.0,43970
646,0.0,0.0,0.0,0.0,0.0,39318
647,0.0,0.0,0.0,0.0,0.0,45655
648,0.0,0.0,0.0,0.0,0.0,35772
649,0.0,0.0,0.0,0.0,0.0,39946
650,0.0,0.0,0.0,0.0,0.0,36297
651,0.0,0.0,0.0,0.0,0.0,45063
652,0.0,0.0,0.0,0.0,0.0,48718
653,0.0,0.0,0.0,0.0,0.0,39098
654,0.0,0.0,0.0,0.0,0.0,40481
655,0.0,0.0,0.0,0.0,0.0,31931
656,1.0,0.0,0.0,0.0,230.39,26554
657,0.0,0.0,0.0,0.0,0.0,20523
658,0.0,0.0,0.0,0.0,0.0,24393
659,0.0,0.0,0.0,0.0,0.0,30037
660,0.0,0.0,0.0,0.0,0.0,23906
661,0.0,0.0,0.0,0.0,0.0,25560
662,0.0,0.0,0.0,0.0,0.0,29303
663,0.0,0.0,0.0,0.0,0.0,25861
664,0.0,0.0,0.0,0.0,0.0,28487
665,0.0,0.0,0.0,0.0,0.0,27127
666,0.0,0.0,0.0,0.0,0.0,26835
667,0.0,0.0,0.0,0.0,0.0,27034
668,0.0,0.0,0.0,0.0,0.0,30554
669,0.0,0.0,0.0,0.0,0.0,25765
670,0.0,0.0,0.0,0.0,0.0,26223
671,0.0,0.0,0.0,0.0,0.0,25672
672,0.0,0.0,0.0,0.0,0.0,31100
673,0.0,0.0,0.0,0.0,0.0,22253
674,0.0,0.0,0.0,0.0,0.0,24915
675,0.0,0.0,0.0,0.0,0.0,26628
676,0.0,0.0,0.0,0.0,0.0,36202
677,0.0,0.0,0.0,0.0,0.0,28829
678,0.0,0.0,0.0,0.0,0.0,28914
679,0.0,0.0,0.0,0.0,0.0,27217
680,0.0,0.0,0.0,0.0,0.0,28588
681,1.0,1.0,0.0,107.63,340.22,25613
682,0.0,1.0,0.0,107.63,103.35,19967
683,0.0,1.0,0.0,107.63,103.35,22786
684,0.0,1.0,1.0,226.89,206.75,24033
685,0.0,0.0,1.0,119.26,103.4,26987
686,0.0,0.0,1.0,119.26,103.4,33797
687,0.0,0.0,1.0,119.26,103.4,29085
688,0.0,0.0,0.0,0.0,0.0,31658
689,0.0,0.0,0.0,0.0,0.0,37885
690,0.0,0.0,0.0,0.0,0.0,39103
691,0.0,0.0,0.0,0.0,0.0,58467
692,0.0,0.0,0.0,0.0,0.0,64575
693,0.0,0.0,0.0,0.0,0.0,65120
694,0.0,0.0,0.0,0.0,0.0,67261
695,0.0,0.0,0.0,0.0,0.0,77958
696,0.0,0.0,0.0,0.0,0.0,80826
697,1.0,0.0,0.0,0.0,260.02,35163
698,0.0,0.0,0.0,0.0,0.0,30984
699,0.0,0.0,0.0,0.0,0.0,34115
700,0.0,0.0,0.0,0.0,0.0,34979
701,0.0,0.0,0.0,0.0,0.0,43177
702,0.0,0.0,0.0,0.0,0.0,48659
703,0.0,0.0,0.0,0.0,0.0,54899
704,0.0,0.0,0.0,0.0,0.0,44830
705,0.0,0.0,0.0,0.0,0.0,55334
706,0.0,0.0,0.0,0.0,0.0,49561
707,0.0,0.0,0.0,0.0,0.0,56589
708,0.0,0.0,0.0,0.0,0.0,56171
709,0.0,0.0,0.0,0.0,0.0,56165
710,0.0,0.0,0.0,0.0,0.0,44587
711,1.0,0.0,0.0,0.0,233.44,55101
712,1.0,0.0,0.0,0.0,233.44,24825
713,0.0,0.0,0.0,0.0,0.0,26513
714,0.0,0.0,0.0,0.0,0.0,27604
715,0.0,0.0,0.0,0.0,0.0,32670
716,0.0,0.0,0.0,0.0,0.0,35624
717,0.0,0.0,0.0,0.0,0.0,35084
718,0.0,0.0,0.0,0.0,0.0,41592
719,0.0,0.0,0.0,0.0,0.0,32530
720,0.0,0.0,0.0,0.0,0.0,33632
721,0.0,0.0,0.0,0.0,0.0,33418
722,0.0,0.0,0.0,0.0,0.0,37895
723,0.0,0.0,0.0,0.0,0.0,33629
724,0.0,0.0,0.0,0.0,0.0,42802
725,0.0,0.0,0.0,0.0,0.0,44492
726,0.0,0.0,0.0,0.0,0.0,34405
727,0.0,0.0,0.0,0.0,0.0,32174
728,0.0,0.0,0.0,0.0,0.0,32281
729,0.0,0.0,0.0,0.0,0.0,36123
730,0.0,0.0,0.0,0.0,0.0,38275
731,1.0,0.0,0.0,0.0,240.06,31970
732,0.0,0.0,0.0,0.0,0.0,20974
733,0.0,0.0,0.0,0.0,0.0,22003
734,0.0,0.0,0.0,0.0,0.0,24059
735,0.0,0.0,0.0,0.0,0.0,28998
736,0.0,0.0,0.0,0.0,0.0,23782
737,0.0,0.0,0.0,0.0,0.0,25361
738,0.0,0.0,0.0,0.0,0.0,26388
739,0.0,0.0,0.0,0.0,0.0,28785
740,0.0,0.0,0.0,0.0,0.0,26810
741,0.0,0.0,0.0,0.0,0.0,25447
742,0.0,0.0,0.0,0.0,0.0,28366
743,0.0,0.0,0.0,0.0,0.0,31742
744,0.0,0.0,0.0,0.0,0.0,26087
745,0.0,0.0,0.0,0.0,0.0,30028
746,0.0,0.0,0.0,0.0,0.0,22729
747,0.0,0.0,0.0,0.0,0.0,34104
748,0.0,0.0,0.0,0.0,0.0,30484
749,0.0,0.0,0.0,0.0,0.0,26302
750,0.0,0.0,0.0,0.0,0.0,25540
751,0.0,0.0,0.0,0.0,0.0,31127
752,0.0,0.0,0.0,0.0,0.0,35442
753,0.0,0.0,0.0,0.0,0.0,22753
754,0.0,0.0,0.0,0.0,0.0,25110
755,0.0,0.0,0.0,0.0,0.0,25121
756,0.0,0.0,0.0,0.0,0.0,26450
757,1.0,1.0,0.0,112.06,356.11,20416
758,0.0,1.0,0.0,112.06,107.48,21792
759,0.0,1.0,0.0,112.06,107.48,24217
760,0.0,1.0,1.0,180.15,159.09,31068
761,0.0,0.0,1.0,68.09,51.61,33470
762,0.0,0.0,2.0,159.25,130.73000000000002,34631
763,0.0,0.0,1.0,91.16,79.12,38980
764,0.0,0.0,1.0,91.16,79.12,45521
765,0.0,0.0,1.0,91.16,79.12,46649
766,0.0,0.0,0.0,0.0,0.0,45483
767,0.0,0.0,0.0,0.0,0.0,53064
768,0.0,0.0,0.0,0.0,0.0,60190
769,0.0,0.0,0.0,0.0,0.0,74260
770,0.0,0.0,0.0,0.0,0.0,85667
771,1.0,0.0,0.0,0.0,254.95,95415
772,1.0,0.0,0.0,0.0,254.95,39876
773,0.0,0.0,0.0,0.0,0.0,54474
774,0.0,0.0,0.0,0.0,0.0,70946
775,0.0,0.0,0.0,0.0,0.0,79150
776,0.0,0.0,0.0,0.0,0.0,91874
777,0.0,0.0,0.0,0.0,0.0,88019
778,0.0,0.0,0.0,0.0,0.0,84929
779,0.0,0.0,0.0,0.0,0.0,88205
780,0.0,0.0,0.0,0.0,0.0,74946
781,1.0,0.0,0.0,0.0,251.59,34089
782,0.0,0.0,0.0,0.0,0.0,32889
783,0.0,0.0,0.0,0.0,0.0,53960
784,0.0,0.0,0.0,0.0,0.0,51819
785,0.0,0.0,0.0,0.0,0.0,59948
786,0.0,0.0,0.0,0.0,0.0,63549
787,0.0,0.0,0.0,0.0,0.0,56025
788,0.0,0.0,0.0,0.0,0.0,54167
789,0.0,0.0,0.0,0.0,0.0,64805
790,0.0,0.0,0.0,0.0,0.0,61795
791,0.0,0.0,0.0,0.0,0.0,62927
792,0.0,0.0,0.0,0.0,0.0,62468
793,1.0,0.0,0.0,0.0,260.95,49287
794,0.0,0.0,0.0,0.0,0.0,38516
795,0.0,0.0,0.0,0.0,0.0,42450
796,0.0,0.0,0.0,0.0,0.0,43422
797,0.0,0.0,0.0,0.0,0.0,46596
798,0.0,0.0,0.0,0.0,0.0,45446
799,0.0,0.0,0.0,0.0,0.0,44931
800,0.0,0.0,0.0,0.0,0.0,44488
801,0.0,0.0,0.0,0.0,0.0,46035
802,0.0,0.0,0.0,0.0,0.0,47133
803,0.0,0.0,0.0,0.0,0.0,49336
804,0.0,0.0,0.0,0.0,0.0,46577
805,0.0,0.0,0.0,0.0,0.0,41428
806,0.0,0.0,0.0,0.0,0.0,37435
807,0.0,0.0,0.0,0.0,0.0,41450
808,0.0,0.0,0.0,0.0,0.0,34076
809,1.0,1.0,0.0,141.23,398.35,30089
810,0.0,1.0,0.0,141.23,135.4,24369
811,0.0,1.0,1.0,309.41999999999996,277.53,27608
812,0.0,0.0,1.0,168.19,142.13,25022
813,0.0,0.0,1.0,168.19,142.13,24906
814,0.0,0.0,0.0,0.0,0.0,33392
815,0.0,0.0,0.0,0.0,0.0,36663
816,0.0,0.0,0.0,0.0,0.0,32591
817,0.0,0.0,0.0,0.0,0.0,36927
818,0.0,0.0,0.0,0.0,0.0,46037
819,0.0,0.0,0.0,0.0,0.0,56383
820,0.0,0.0,0.0,0.0,0.0,56379
821,0.0,0.0,0.0,0.0,0.0,68126
